Store,ScenarioLevel,Year,Month,StandardShippingCost
Z2GSY0M5HYGI,Budget,1996,05,5.300
Z2GSY0M5HYGI,Budget,1996,06,5.300
Z2GSY0M5HYGI,Budget,1996,07,6.300
Z2GSY0M5HYGI,Budget,1996,08,6.300
Z2GSY0M5HYGI,Budget,1996,09,7.300
Z2GSY0M5HYGI,Budget,1996,10,7.300
Z2GSY0M5HYGI,Budget,1996,11,6.300
Z2GSY0M5HYGI,Budget,1996,12,5.300
TXF3VJJMN0UJ,Actual,1995,01,5.760
TXF3VJJMN0UJ,Actual,1995,02,6.060
TXF3VJJMN0UJ,Actual,1995,03,6.180
TXF3VJJMN0UJ,Actual,1995,04,6.540
TXF3VJJMN0UJ,Actual,1995,05,5.400
TXF3VJJMN0UJ,Actual,1995,06,5.760
TXF3VJJMN0UJ,Actual,1995,07,6.060
TXF3VJJMN0UJ,Actual,1995,08,5.940
TXF3VJJMN0UJ,Actual,1995,09,5.760
TXF3VJJMN0UJ,Actual,1995,10,6.180
TXF3VJJMN0UJ,Actual,1995,11,6.300
TXF3VJJMN0UJ,Actual,1995,12,6.180
TXF3VJJMN0UJ,Actual,1996,01,5.760
TXF3VJJMN0UJ,Actual,1996,02,5.460
TXF3VJJMN0UJ,Actual,1996,03,5.700
TXF3VJJMN0UJ,Actual,1996,04,6.120
TXF3VJJMN0UJ,Actual,1996,05,6.240
TXF3VJJMN0UJ,Actual,1996,06,6.420
TXF3VJJMN0UJ,Budget,1996,01,7.300
TXF3VJJMN0UJ,Budget,1996,02,7.300
TXF3VJJMN0UJ,Budget,1996,03,7.300
TXF3VJJMN0UJ,Budget,1996,04,6.300
TXF3VJJMN0UJ,Budget,1996,05,5.300
TXF3VJJMN0UJ,Budget,1996,06,7.300
TXF3VJJMN0UJ,Budget,1996,07,7.300
TXF3VJJMN0UJ,Budget,1996,08,7.300
TXF3VJJMN0UJ,Budget,1996,09,6.300
TXF3VJJMN0UJ,Budget,1996,10,5.300
TXF3VJJMN0UJ,Budget,1996,11,6.300
TXF3VJJMN0UJ,Budget,1996,12,7.300
F43OMOAQLJW0,Actual,1995,01,7.000
F43OMOAQLJW0,Actual,1995,02,7.140
F43OMOAQLJW0,Actual,1995,03,7.210
F43OMOAQLJW0,Actual,1995,04,6.300
F43OMOAQLJW0,Actual,1995,05,7.000
F43OMOAQLJW0,Actual,1995,06,6.510
F43OMOAQLJW0,Actual,1995,07,7.490
F43OMOAQLJW0,Actual,1995,08,7.280
F43OMOAQLJW0,Actual,1995,09,6.790
F43OMOAQLJW0,Actual,1995,10,7.280
F43OMOAQLJW0,Actual,1995,11,6.720
F43OMOAQLJW0,Actual,1995,12,7.560
F43OMOAQLJW0,Actual,1996,01,6.930
F43OMOAQLJW0,Actual,1996,02,6.790
F43OMOAQLJW0,Actual,1996,03,7.700
F43OMOAQLJW0,Actual,1996,04,6.860
F43OMOAQLJW0,Actual,1996,05,7.210
F43OMOAQLJW0,Actual,1996,06,6.440
F43OMOAQLJW0,Budget,1996,01,8.350
F43OMOAQLJW0,Budget,1996,02,8.350
F43OMOAQLJW0,Budget,1996,03,7.350
F43OMOAQLJW0,Budget,1996,04,8.350
F43OMOAQLJW0,Budget,1996,05,6.350
F43OMOAQLJW0,Budget,1996,06,7.350
F43OMOAQLJW0,Budget,1996,07,6.350
F43OMOAQLJW0,Budget,1996,08,7.350
F43OMOAQLJW0,Budget,1996,09,8.350
F43OMOAQLJW0,Budget,1996,10,7.350
F43OMOAQLJW0,Budget,1996,11,8.350
F43OMOAQLJW0,Budget,1996,12,6.350
LLVUV3Q0YK69,Actual,1995,01,7.920
LLVUV3Q0YK69,Actual,1995,02,7.280
LLVUV3Q0YK69,Actual,1995,03,8.800
LLVUV3Q0YK69,Actual,1995,04,7.600
LLVUV3Q0YK69,Actual,1995,05,7.520
LLVUV3Q0YK69,Actual,1995,06,7.680
LLVUV3Q0YK69,Actual,1995,07,7.440
LLVUV3Q0YK69,Actual,1995,08,7.760
LLVUV3Q0YK69,Actual,1995,09,7.280
LLVUV3Q0YK69,Actual,1995,10,7.680
LLVUV3Q0YK69,Actual,1995,11,7.600
LLVUV3Q0YK69,Actual,1995,12,8.160
LLVUV3Q0YK69,Actual,1996,01,8.320
LLVUV3Q0YK69,Actual,1996,02,7.760
LLVUV3Q0YK69,Actual,1996,03,8.480
LLVUV3Q0YK69,Actual,1996,04,7.600
LLVUV3Q0YK69,Actual,1996,05,7.680
LLVUV3Q0YK69,Actual,1996,06,7.280
LLVUV3Q0YK69,Budget,1996,01,8.400
LLVUV3Q0YK69,Budget,1996,02,8.400
LLVUV3Q0YK69,Budget,1996,03,9.400
LLVUV3Q0YK69,Budget,1996,04,8.400
LLVUV3Q0YK69,Budget,1996,05,9.400
LLVUV3Q0YK69,Budget,1996,06,9.400
LLVUV3Q0YK69,Budget,1996,07,7.400
LLVUV3Q0YK69,Budget,1996,08,8.400
LLVUV3Q0YK69,Budget,1996,09,9.400
LLVUV3Q0YK69,Budget,1996,10,7.400
LLVUV3Q0YK69,Budget,1996,11,9.400
LLVUV3Q0YK69,Budget,1996,12,8.400
RJVYV33A91MX,Actual,1995,01,6.240
RJVYV33A91MX,Actual,1995,02,6.240
RJVYV33A91MX,Actual,1995,03,5.820
RJVYV33A91MX,Actual,1995,04,6.300
RJVYV33A91MX,Actual,1995,05,6.240
RJVYV33A91MX,Actual,1995,06,6.360
RJVYV33A91MX,Actual,1995,07,5.400
RJVYV33A91MX,Actual,1995,08,5.880
RJVYV33A91MX,Actual,1995,09,5.940
RJVYV33A91MX,Actual,1995,10,5.880
RJVYV33A91MX,Actual,1995,11,5.760
RJVYV33A91MX,Actual,1995,12,6.540
RJVYV33A91MX,Actual,1996,01,5.520
RJVYV33A91MX,Actual,1996,02,5.700
RJVYV33A91MX,Actual,1996,03,5.460
RJVYV33A91MX,Actual,1996,04,5.760
RJVYV33A91MX,Actual,1996,05,6.000
RJVYV33A91MX,Actual,1996,06,6.360
RJVYV33A91MX,Budget,1996,01,6.300
RJVYV33A91MX,Budget,1996,02,6.300
RJVYV33A91MX,Budget,1996,03,5.300
RJVYV33A91MX,Budget,1996,04,6.300
RJVYV33A91MX,Budget,1996,05,6.300
RJVYV33A91MX,Budget,1996,06,7.300
RJVYV33A91MX,Budget,1996,07,6.300
RJVYV33A91MX,Budget,1996,08,5.300
RJVYV33A91MX,Budget,1996,09,5.300
RJVYV33A91MX,Budget,1996,10,6.300
RJVYV33A91MX,Budget,1996,11,7.300
RJVYV33A91MX,Budget,1996,12,6.300
ZR94KSI3SLYZ,Actual,1995,01,7.440
ZR94KSI3SLYZ,Actual,1995,02,8.000
ZR94KSI3SLYZ,Actual,1995,03,7.200
ZR94KSI3SLYZ,Actual,1995,04,7.200
ZR94KSI3SLYZ,Actual,1995,05,8.320
ZR94KSI3SLYZ,Actual,1995,06,8.240
ZR94KSI3SLYZ,Actual,1995,07,7.280
ZR94KSI3SLYZ,Actual,1995,08,7.760
ZR94KSI3SLYZ,Actual,1995,09,8.000
ZR94KSI3SLYZ,Actual,1995,10,8.480
ZR94KSI3SLYZ,Actual,1995,11,7.520
ZR94KSI3SLYZ,Actual,1995,12,8.560
ZR94KSI3SLYZ,Actual,1996,01,7.760
ZR94KSI3SLYZ,Actual,1996,02,7.520
ZR94KSI3SLYZ,Actual,1996,03,7.760
ZR94KSI3SLYZ,Actual,1996,04,8.000
ZR94KSI3SLYZ,Actual,1996,05,8.320
ZR94KSI3SLYZ,Actual,1996,06,8.240
ZR94KSI3SLYZ,Budget,1996,01,8.400
ZR94KSI3SLYZ,Budget,1996,02,9.400
ZR94KSI3SLYZ,Budget,1996,03,8.400
ZR94KSI3SLYZ,Budget,1996,04,8.400
ZR94KSI3SLYZ,Budget,1996,05,9.400
ZR94KSI3SLYZ,Budget,1996,06,7.400
ZR94KSI3SLYZ,Budget,1996,07,7.400
ZR94KSI3SLYZ,Budget,1996,08,9.400
ZR94KSI3SLYZ,Budget,1996,09,8.400
ZR94KSI3SLYZ,Budget,1996,10,8.400
ZR94KSI3SLYZ,Budget,1996,11,9.400
ZR94KSI3SLYZ,Budget,1996,12,8.400
L5DTYDAXUT3T,Actual,1995,01,8.820
L5DTYDAXUT3T,Actual,1995,02,9.540
L5DTYDAXUT3T,Actual,1995,03,9.540
L5DTYDAXUT3T,Actual,1995,04,9.810
L5DTYDAXUT3T,Actual,1995,05,9.720
L5DTYDAXUT3T,Actual,1995,06,9.810
L5DTYDAXUT3T,Actual,1995,07,9.000
L5DTYDAXUT3T,Actual,1995,08,9.630
L5DTYDAXUT3T,Actual,1995,09,9.090
L5DTYDAXUT3T,Actual,1995,10,8.550
L5DTYDAXUT3T,Actual,1995,11,8.190
L5DTYDAXUT3T,Actual,1995,12,8.280
L5DTYDAXUT3T,Actual,1996,01,8.370
L5DTYDAXUT3T,Actual,1996,02,9.180
L5DTYDAXUT3T,Actual,1996,03,8.100
L5DTYDAXUT3T,Actual,1996,04,8.370
L5DTYDAXUT3T,Actual,1996,05,9.090
L5DTYDAXUT3T,Actual,1996,06,8.370
L5DTYDAXUT3T,Budget,1996,01,9.450
L5DTYDAXUT3T,Budget,1996,02,9.450
L5DTYDAXUT3T,Budget,1996,03,10.450
L5DTYDAXUT3T,Budget,1996,04,9.450
L5DTYDAXUT3T,Budget,1996,05,9.450
L5DTYDAXUT3T,Budget,1996,06,9.450
L5DTYDAXUT3T,Budget,1996,07,10.450
L5DTYDAXUT3T,Budget,1996,08,10.450
L5DTYDAXUT3T,Budget,1996,09,9.450
L5DTYDAXUT3T,Budget,1996,10,10.450
L5DTYDAXUT3T,Budget,1996,11,9.450
L5DTYDAXUT3T,Budget,1996,12,9.450
JL1WOGMGZ6OL,Actual,1995,01,7.630
JL1WOGMGZ6OL,Actual,1995,02,7.000
JL1WOGMGZ6OL,Actual,1995,03,7.070
JL1WOGMGZ6OL,Actual,1995,04,7.350
JL1WOGMGZ6OL,Actual,1995,05,6.720
JL1WOGMGZ6OL,Actual,1995,06,6.930
JL1WOGMGZ6OL,Actual,1995,07,6.580
JL1WOGMGZ6OL,Actual,1995,08,6.790
JL1WOGMGZ6OL,Actual,1995,09,6.930
JL1WOGMGZ6OL,Actual,1995,10,6.440
JL1WOGMGZ6OL,Actual,1995,11,6.860
JL1WOGMGZ6OL,Actual,1995,12,6.650
JL1WOGMGZ6OL,Actual,1996,01,6.790
JL1WOGMGZ6OL,Actual,1996,02,7.210
JL1WOGMGZ6OL,Actual,1996,03,6.300
JL1WOGMGZ6OL,Actual,1996,04,7.700
JL1WOGMGZ6OL,Actual,1996,05,6.650
JL1WOGMGZ6OL,Actual,1996,06,6.790
JL1WOGMGZ6OL,Budget,1996,01,8.350
JL1WOGMGZ6OL,Budget,1996,02,7.350
JL1WOGMGZ6OL,Budget,1996,03,6.350
JL1WOGMGZ6OL,Budget,1996,04,7.350
JL1WOGMGZ6OL,Budget,1996,05,8.350
JL1WOGMGZ6OL,Budget,1996,06,7.350
JL1WOGMGZ6OL,Budget,1996,07,7.350
JL1WOGMGZ6OL,Budget,1996,08,8.350
JL1WOGMGZ6OL,Budget,1996,09,8.350
JL1WOGMGZ6OL,Budget,1996,10,8.350
JL1WOGMGZ6OL,Budget,1996,11,8.350
JL1WOGMGZ6OL,Budget,1996,12,7.350
EBQAKJEJS3FP,Actual,1995,01,10.400
EBQAKJEJS3FP,Actual,1995,02,9.800
EBQAKJEJS3FP,Actual,1995,03,10.600
EBQAKJEJS3FP,Actual,1995,04,10.400
EBQAKJEJS3FP,Actual,1995,05,9.900
EBQAKJEJS3FP,Actual,1995,06,9.000
EBQAKJEJS3FP,Actual,1995,07,9.600
EBQAKJEJS3FP,Actual,1995,08,9.300
EBQAKJEJS3FP,Actual,1995,09,10.800
EBQAKJEJS3FP,Actual,1995,10,10.100
EBQAKJEJS3FP,Actual,1995,11,10.500
EBQAKJEJS3FP,Actual,1995,12,9.700
EBQAKJEJS3FP,Actual,1996,01,9.400
EBQAKJEJS3FP,Actual,1996,02,9.900
EBQAKJEJS3FP,Actual,1996,03,9.500
EBQAKJEJS3FP,Actual,1996,04,9.000
EBQAKJEJS3FP,Actual,1996,05,9.300
EBQAKJEJS3FP,Actual,1996,06,9.500
EBQAKJEJS3FP,Budget,1996,01,9.500
EBQAKJEJS3FP,Budget,1996,02,11.500
EBQAKJEJS3FP,Budget,1996,03,11.500
EBQAKJEJS3FP,Budget,1996,04,9.500
EBQAKJEJS3FP,Budget,1996,05,10.500
EBQAKJEJS3FP,Budget,1996,06,10.500
EBQAKJEJS3FP,Budget,1996,07,11.500
EBQAKJEJS3FP,Budget,1996,08,9.500
EBQAKJEJS3FP,Budget,1996,09,11.500
EBQAKJEJS3FP,Budget,1996,10,10.500
EBQAKJEJS3FP,Budget,1996,11,11.500
EBQAKJEJS3FP,Budget,1996,12,9.500
ADZ7STLF5DA7,Actual,1995,01,5.000
ADZ7STLF5DA7,Actual,1995,02,5.000
ADZ7STLF5DA7,Actual,1995,03,4.850
ADZ7STLF5DA7,Actual,1995,04,5.150
ADZ7STLF5DA7,Actual,1995,05,5.050
ADZ7STLF5DA7,Actual,1995,06,4.700
ADZ7STLF5DA7,Actual,1995,07,5.200
ADZ7STLF5DA7,Actual,1995,08,5.250
ADZ7STLF5DA7,Actual,1995,09,4.800
ADZ7STLF5DA7,Actual,1995,10,4.850
ADZ7STLF5DA7,Actual,1995,11,5.400
ADZ7STLF5DA7,Actual,1995,12,5.450
ADZ7STLF5DA7,Actual,1996,01,4.750
ADZ7STLF5DA7,Actual,1996,02,5.350
ADZ7STLF5DA7,Actual,1996,03,5.050
ADZ7STLF5DA7,Actual,1996,04,4.650
ADZ7STLF5DA7,Actual,1996,05,5.200
ADZ7STLF5DA7,Actual,1996,06,4.900
ADZ7STLF5DA7,Budget,1996,01,5.250
ADZ7STLF5DA7,Budget,1996,02,6.250
ADZ7STLF5DA7,Budget,1996,03,5.250
ADZ7STLF5DA7,Budget,1996,04,6.250
ADZ7STLF5DA7,Budget,1996,05,4.250
ADZ7STLF5DA7,Budget,1996,06,5.250
ADZ7STLF5DA7,Budget,1996,07,5.250
ADZ7STLF5DA7,Budget,1996,08,5.250
ADZ7STLF5DA7,Budget,1996,09,4.250
ADZ7STLF5DA7,Budget,1996,10,5.250
ADZ7STLF5DA7,Budget,1996,11,6.250
ADZ7STLF5DA7,Budget,1996,12,6.250
YYCXU8FJVB31,Actual,1995,01,8.000
YYCXU8FJVB31,Actual,1995,02,8.000
YYCXU8FJVB31,Actual,1995,03,8.080
YYCXU8FJVB31,Actual,1995,04,8.240
YYCXU8FJVB31,Actual,1995,05,7.360
YYCXU8FJVB31,Actual,1995,06,7.600
YYCXU8FJVB31,Actual,1995,07,8.480
YYCXU8FJVB31,Actual,1995,08,7.520
YYCXU8FJVB31,Actual,1995,09,8.400
YYCXU8FJVB31,Actual,1995,10,7.520
YYCXU8FJVB31,Actual,1995,11,8.080
YYCXU8FJVB31,Actual,1995,12,7.280
YYCXU8FJVB31,Actual,1996,01,8.240
YYCXU8FJVB31,Actual,1996,02,8.240
YYCXU8FJVB31,Actual,1996,03,8.160
YYCXU8FJVB31,Actual,1996,04,8.240
YYCXU8FJVB31,Actual,1996,05,7.600
YYCXU8FJVB31,Actual,1996,06,7.840
YYCXU8FJVB31,Budget,1996,01,9.400
YYCXU8FJVB31,Budget,1996,02,7.400
YYCXU8FJVB31,Budget,1996,03,8.400
YYCXU8FJVB31,Budget,1996,04,8.400
YYCXU8FJVB31,Budget,1996,05,9.400
YYCXU8FJVB31,Budget,1996,06,7.400
YYCXU8FJVB31,Budget,1996,07,8.400
YYCXU8FJVB31,Budget,1996,08,7.400
YYCXU8FJVB31,Budget,1996,09,9.400
YYCXU8FJVB31,Budget,1996,10,8.400
YYCXU8FJVB31,Budget,1996,11,9.400
YYCXU8FJVB31,Budget,1996,12,7.400
Q5PSTL6U6CX5,Actual,1995,01,7.070
Q5PSTL6U6CX5,Actual,1995,02,7.420
Q5PSTL6U6CX5,Actual,1995,03,6.930
Q5PSTL6U6CX5,Actual,1995,04,7.560
Q5PSTL6U6CX5,Actual,1995,05,6.930
Q5PSTL6U6CX5,Actual,1995,06,7.280
Q5PSTL6U6CX5,Actual,1995,07,6.930
Q5PSTL6U6CX5,Actual,1995,08,6.720
Q5PSTL6U6CX5,Actual,1995,09,7.490
Q5PSTL6U6CX5,Actual,1995,10,6.580
Q5PSTL6U6CX5,Actual,1995,11,7.420
Q5PSTL6U6CX5,Actual,1995,12,6.720
Q5PSTL6U6CX5,Actual,1996,01,7.210
Q5PSTL6U6CX5,Actual,1996,02,7.280
Q5PSTL6U6CX5,Actual,1996,03,7.560
Q5PSTL6U6CX5,Actual,1996,04,7.420
Q5PSTL6U6CX5,Actual,1996,05,7.350
Q5PSTL6U6CX5,Actual,1996,06,6.580
Q5PSTL6U6CX5,Budget,1996,01,7.350
Q5PSTL6U6CX5,Budget,1996,02,8.350
Q5PSTL6U6CX5,Budget,1996,03,8.350
Q5PSTL6U6CX5,Budget,1996,04,6.350
Q5PSTL6U6CX5,Budget,1996,05,6.350
Q5PSTL6U6CX5,Budget,1996,06,7.350
Q5PSTL6U6CX5,Budget,1996,07,7.350
Q5PSTL6U6CX5,Budget,1996,08,8.350
Q5PSTL6U6CX5,Budget,1996,09,6.350
Q5PSTL6U6CX5,Budget,1996,10,7.350
Q5PSTL6U6CX5,Budget,1996,11,6.350
Q5PSTL6U6CX5,Budget,1996,12,7.350
UOHPQW2QIX2I,Actual,1995,01,6.790
UOHPQW2QIX2I,Actual,1995,02,6.790
UOHPQW2QIX2I,Actual,1995,03,6.440
UOHPQW2QIX2I,Actual,1995,04,6.370
UOHPQW2QIX2I,Actual,1995,05,6.860
UOHPQW2QIX2I,Actual,1995,06,7.280
UOHPQW2QIX2I,Actual,1995,07,6.370
UOHPQW2QIX2I,Actual,1995,08,6.370
UOHPQW2QIX2I,Actual,1995,09,6.720
UOHPQW2QIX2I,Actual,1995,10,7.350
UOHPQW2QIX2I,Actual,1995,11,7.140
UOHPQW2QIX2I,Actual,1995,12,6.300
UOHPQW2QIX2I,Actual,1996,01,6.510
UOHPQW2QIX2I,Actual,1996,02,6.720
UOHPQW2QIX2I,Actual,1996,03,6.440
UOHPQW2QIX2I,Actual,1996,04,7.210
UOHPQW2QIX2I,Actual,1996,05,6.790
UOHPQW2QIX2I,Actual,1996,06,6.300
UOHPQW2QIX2I,Budget,1996,01,7.350
UOHPQW2QIX2I,Budget,1996,02,8.350
UOHPQW2QIX2I,Budget,1996,03,6.350
UOHPQW2QIX2I,Budget,1996,04,6.350
UOHPQW2QIX2I,Budget,1996,05,8.350
UOHPQW2QIX2I,Budget,1996,06,7.350
UOHPQW2QIX2I,Budget,1996,07,8.350
UOHPQW2QIX2I,Budget,1996,08,6.350
UOHPQW2QIX2I,Budget,1996,09,8.350
UOHPQW2QIX2I,Budget,1996,10,7.350
UOHPQW2QIX2I,Budget,1996,11,7.350
UOHPQW2QIX2I,Budget,1996,12,6.350
CQIG9CON5YNA,Actual,1995,01,9.630
CQIG9CON5YNA,Actual,1995,02,9.000
CQIG9CON5YNA,Actual,1995,03,8.100
CQIG9CON5YNA,Actual,1995,04,9.270
CQIG9CON5YNA,Actual,1995,05,9.270
CQIG9CON5YNA,Actual,1995,06,9.000
CQIG9CON5YNA,Actual,1995,07,9.810
CQIG9CON5YNA,Actual,1995,08,8.820
CQIG9CON5YNA,Actual,1995,09,8.550
CQIG9CON5YNA,Actual,1995,10,9.090
CQIG9CON5YNA,Actual,1995,11,9.090
CQIG9CON5YNA,Actual,1995,12,8.190
CQIG9CON5YNA,Actual,1996,01,8.370
CQIG9CON5YNA,Actual,1996,02,8.280
CQIG9CON5YNA,Actual,1996,03,8.460
CQIG9CON5YNA,Actual,1996,04,8.370
CQIG9CON5YNA,Actual,1996,05,8.280
CQIG9CON5YNA,Actual,1996,06,8.550
CQIG9CON5YNA,Budget,1996,01,9.450
CQIG9CON5YNA,Budget,1996,02,10.450
CQIG9CON5YNA,Budget,1996,03,9.450
CQIG9CON5YNA,Budget,1996,04,10.450
CQIG9CON5YNA,Budget,1996,05,10.450
CQIG9CON5YNA,Budget,1996,06,8.450
CQIG9CON5YNA,Budget,1996,07,10.450
CQIG9CON5YNA,Budget,1996,08,10.450
CQIG9CON5YNA,Budget,1996,09,10.450
CQIG9CON5YNA,Budget,1996,10,8.450
CQIG9CON5YNA,Budget,1996,11,9.450
CQIG9CON5YNA,Budget,1996,12,8.450
ZCKXQ8HQ1VTK,Actual,1995,01,7.600
ZCKXQ8HQ1VTK,Actual,1995,02,8.400
ZCKXQ8HQ1VTK,Actual,1995,03,8.000
ZCKXQ8HQ1VTK,Actual,1995,04,7.360
ZCKXQ8HQ1VTK,Actual,1995,05,7.600
ZCKXQ8HQ1VTK,Actual,1995,06,7.520
ZCKXQ8HQ1VTK,Actual,1995,07,7.200
ZCKXQ8HQ1VTK,Actual,1995,08,7.200
ZCKXQ8HQ1VTK,Actual,1995,09,8.400
ZCKXQ8HQ1VTK,Actual,1995,10,8.240
ZCKXQ8HQ1VTK,Actual,1995,11,8.400
ZCKXQ8HQ1VTK,Actual,1995,12,8.640
ZCKXQ8HQ1VTK,Actual,1996,01,7.360
ZCKXQ8HQ1VTK,Actual,1996,02,8.240
ZCKXQ8HQ1VTK,Actual,1996,03,7.680
ZCKXQ8HQ1VTK,Actual,1996,04,8.080
ZCKXQ8HQ1VTK,Actual,1996,05,8.720
ZCKXQ8HQ1VTK,Actual,1996,06,8.720
ZCKXQ8HQ1VTK,Budget,1996,01,8.400
ZCKXQ8HQ1VTK,Budget,1996,02,7.400
ZCKXQ8HQ1VTK,Budget,1996,03,7.400
ZCKXQ8HQ1VTK,Budget,1996,04,9.400
ZCKXQ8HQ1VTK,Budget,1996,05,9.400
ZCKXQ8HQ1VTK,Budget,1996,06,7.400
ZCKXQ8HQ1VTK,Budget,1996,07,8.400
ZCKXQ8HQ1VTK,Budget,1996,08,8.400
ZCKXQ8HQ1VTK,Budget,1996,09,7.400
ZCKXQ8HQ1VTK,Budget,1996,10,7.400
ZCKXQ8HQ1VTK,Budget,1996,11,9.400
ZCKXQ8HQ1VTK,Budget,1996,12,9.400
IFZ9NAY0T43O,Actual,1995,01,5.000
IFZ9NAY0T43O,Actual,1995,02,5.250
IFZ9NAY0T43O,Actual,1995,03,4.600
IFZ9NAY0T43O,Actual,1995,04,4.500
IFZ9NAY0T43O,Actual,1995,05,5.400
IFZ9NAY0T43O,Actual,1995,06,4.600
IFZ9NAY0T43O,Actual,1995,07,4.900
IFZ9NAY0T43O,Actual,1995,08,5.150
IFZ9NAY0T43O,Actual,1995,09,5.000
IFZ9NAY0T43O,Actual,1995,10,5.350
IFZ9NAY0T43O,Actual,1995,11,5.400
IFZ9NAY0T43O,Actual,1995,12,4.750
IFZ9NAY0T43O,Actual,1996,01,5.150
IFZ9NAY0T43O,Actual,1996,02,4.750
IFZ9NAY0T43O,Actual,1996,03,4.800
IFZ9NAY0T43O,Actual,1996,04,5.300
IFZ9NAY0T43O,Actual,1996,05,4.550
IFZ9NAY0T43O,Actual,1996,06,5.250
IFZ9NAY0T43O,Budget,1996,01,5.250
IFZ9NAY0T43O,Budget,1996,02,5.250
IFZ9NAY0T43O,Budget,1996,03,6.250
IFZ9NAY0T43O,Budget,1996,04,4.250
IFZ9NAY0T43O,Budget,1996,05,5.250
IFZ9NAY0T43O,Budget,1996,06,5.250
IFZ9NAY0T43O,Budget,1996,07,6.250
IFZ9NAY0T43O,Budget,1996,08,6.250
IFZ9NAY0T43O,Budget,1996,09,5.250
IFZ9NAY0T43O,Budget,1996,10,4.250
IFZ9NAY0T43O,Budget,1996,11,6.250
IFZ9NAY0T43O,Budget,1996,12,5.250
HMO9ZFAQR6KN,Actual,1995,01,5.100
HMO9ZFAQR6KN,Actual,1995,02,5.250
HMO9ZFAQR6KN,Actual,1995,03,4.900
HMO9ZFAQR6KN,Actual,1995,04,4.600
HMO9ZFAQR6KN,Actual,1995,05,4.750
HMO9ZFAQR6KN,Actual,1995,06,5.050
HMO9ZFAQR6KN,Actual,1995,07,4.750
HMO9ZFAQR6KN,Actual,1995,08,4.500
HMO9ZFAQR6KN,Actual,1995,09,5.000
HMO9ZFAQR6KN,Actual,1995,10,4.550
HMO9ZFAQR6KN,Actual,1995,11,5.050
HMO9ZFAQR6KN,Actual,1995,12,5.300
HMO9ZFAQR6KN,Actual,1996,01,4.700
HMO9ZFAQR6KN,Actual,1996,02,5.450
HMO9ZFAQR6KN,Actual,1996,03,4.650
HMO9ZFAQR6KN,Actual,1996,04,5.000
HMO9ZFAQR6KN,Actual,1996,05,4.550
HMO9ZFAQR6KN,Actual,1996,06,4.550
HMO9ZFAQR6KN,Budget,1996,01,6.250
HMO9ZFAQR6KN,Budget,1996,02,4.250
HMO9ZFAQR6KN,Budget,1996,03,4.250
HMO9ZFAQR6KN,Budget,1996,04,6.250
HMO9ZFAQR6KN,Budget,1996,05,4.250
HMO9ZFAQR6KN,Budget,1996,06,6.250
HMO9ZFAQR6KN,Budget,1996,07,6.250
HMO9ZFAQR6KN,Budget,1996,08,5.250
HMO9ZFAQR6KN,Budget,1996,09,4.250
HMO9ZFAQR6KN,Budget,1996,10,4.250
HMO9ZFAQR6KN,Budget,1996,11,6.250
HMO9ZFAQR6KN,Budget,1996,12,5.250
WNPBIT8KAKBP,Actual,1995,01,6.580
WNPBIT8KAKBP,Actual,1995,02,6.300
WNPBIT8KAKBP,Actual,1995,03,6.580
WNPBIT8KAKBP,Actual,1995,04,6.440
WNPBIT8KAKBP,Actual,1995,05,6.440
WNPBIT8KAKBP,Actual,1995,06,6.580
WNPBIT8KAKBP,Actual,1995,07,7.210
WNPBIT8KAKBP,Actual,1995,08,7.210
WNPBIT8KAKBP,Actual,1995,09,6.650
WNPBIT8KAKBP,Actual,1995,10,6.720
WNPBIT8KAKBP,Actual,1995,11,6.790
WNPBIT8KAKBP,Actual,1995,12,7.420
WNPBIT8KAKBP,Actual,1996,01,6.930
WNPBIT8KAKBP,Actual,1996,02,7.350
WNPBIT8KAKBP,Actual,1996,03,7.560
WNPBIT8KAKBP,Actual,1996,04,7.280
WNPBIT8KAKBP,Actual,1996,05,7.000
WNPBIT8KAKBP,Actual,1996,06,7.700
WNPBIT8KAKBP,Budget,1996,01,6.350
WNPBIT8KAKBP,Budget,1996,02,8.350
WNPBIT8KAKBP,Budget,1996,03,8.350
WNPBIT8KAKBP,Budget,1996,04,8.350
WNPBIT8KAKBP,Budget,1996,05,7.350
WNPBIT8KAKBP,Budget,1996,06,6.350
WNPBIT8KAKBP,Budget,1996,07,6.350
WNPBIT8KAKBP,Budget,1996,08,8.350
WNPBIT8KAKBP,Budget,1996,09,8.350
WNPBIT8KAKBP,Budget,1996,10,7.350
WNPBIT8KAKBP,Budget,1996,11,6.350
WNPBIT8KAKBP,Budget,1996,12,8.350
CVK9AMWT6R4I,Actual,1995,01,8.910
CVK9AMWT6R4I,Actual,1995,02,8.370
CVK9AMWT6R4I,Actual,1995,03,9.720
CVK9AMWT6R4I,Actual,1995,04,9.000
CVK9AMWT6R4I,Actual,1995,05,9.270
CVK9AMWT6R4I,Actual,1995,06,8.730
CVK9AMWT6R4I,Actual,1995,07,8.190
CVK9AMWT6R4I,Actual,1995,08,8.550
CVK9AMWT6R4I,Actual,1995,09,9.630
CVK9AMWT6R4I,Actual,1995,10,9.360
CVK9AMWT6R4I,Actual,1995,11,9.180
CVK9AMWT6R4I,Actual,1995,12,9.270
CVK9AMWT6R4I,Actual,1996,01,9.630
CVK9AMWT6R4I,Actual,1996,02,8.640
CVK9AMWT6R4I,Actual,1996,03,9.900
